transect_id,species_name,species_code,total_length,abundance
2012_190,chaetodon_striatus,cha_str,15,4
2012_190,sparisoma_axillare,spa_axi,45,1
2012_190,haemulon_atlanticus,hae_atl,15,2
2012_190,coryphopterus_glaucofraenum,cor_gla,8,6
2012_191,bodianus_rufus,bod_ruf,25,2
2012_191,pempheris_schomburgkii,pem_sch,11,33
2012_191,diplodus_argenteus,dip_arg,30,6
2012_191,diplodus_argenteus,dip_arg,25,6
2012_191,diplodus_argenteus,dip_arg,20,5
2012_191,anisotremus_virginicus,ani_vir,10,1
2012_191,anisotremus_virginicus,ani_vir,25,4
2012_191,anisotremus_virginicus,ani_vir,35,7
2012_191,haemulon_aurolineatum,hae_aur,20,10
2012_191,serranus_baldwini,ser_bal,10,1
2012_191,chromis_limbata,chr_lim,10,3
2012_191,parablennius_pilicornis,par_pil,10,8
2012_191,parablennius_marmoreus,par_mar,8,7
2012_191,coryphopterus_glaucofraenum,cor_gla,10,5
2012_192,odontoscion_dentex,odo_den,25,3
2012_192,odontoscion_dentex,odo_den,20,3
2012_192,odontoscion_dentex,odo_den,15,2
2012_192,pempheris_schomburgkii,pem_sch,10,38
2012_192,stegastes_fuscus,ste_fus,10,3
2012_192,haemulon_aurolineatum,hae_aur,20,12
2012_192,rhomboplites_aurorubens,rho_aur,15,3
2012_192,diplodus_argenteus,dip_arg,25,6
2012_192,diplodus_argenteus,dip_arg,20,8
2012_192,diplodus_argenteus,dip_arg,10,15
2012_192,diplodus_argenteus,dip_arg,5,2
2012_192,anisotremus_virginicus,ani_vir,25,6
2012_192,anisotremus_virginicus,ani_vir,15,6
2012_192,anisotremus_virginicus,ani_vir,5,2
2012_192,mycteroperca_acutirostris,myc_acu,40,1
2012_192,mycteroperca_acutirostris,myc_acu,35,1
2012_192,mycteroperca_acutirostris,myc_acu,10,1
2012_192,malacoctenus_delalandii,mal_del,2,1
2012_192,parablennius_pilicornis,par_pil,6,6
2012_192,parablennius_marmoreus,par_mar,5,3
2012_193,pempheris_schomburgkii,pem_sch,12,50
2012_193,lutjanus_jocu,lut_joc,40,1
2012_193,kyphosus_vaigiensis,kyp_vai,40,1
2012_193,haemulon_aurolineatum,hae_aur,20,30
2012_193,rhomboplites_aurorubens,rho_aur,15,12
2012_193,odontoscion_dentex,odo_den,20,8
2012_193,odontoscion_dentex,odo_den,15,2
2012_193,odontoscion_dentex,odo_den,10,1
2012_193,diplodus_argenteus,dip_arg,30,4
2012_193,diplodus_argenteus,dip_arg,25,6
2012_193,diplodus_argenteus,dip_arg,20,2
2012_193,anisotremus_virginicus,ani_vir,25,8
2012_193,azurina_multilineata,azu_mul,15,2
2012_193,malacoctenus_delalandii,mal_del,8,4
2012_193,parablennius_marmoreus,par_mar,8,10
2012_193,stegastes_fuscus,ste_fus,10,6
2012_194,pempheris_schomburgkii,pem_sch,10,25
2012_194,pseudocaranx_dentex,pse_den,25,18
2012_194,kyphosus_vaigiensis,kyp_vai,25,2
2012_194,azurina_multilineata,azu_mul,12,3
2012_194,anisotremus_virginicus,ani_vir,25,6
2012_194,odontoscion_dentex,odo_den,20,8
2012_194,diplodus_argenteus,dip_arg,25,4
2012_194,haemulon_aurolineatum,hae_aur,20,20
2012_194,abudefduf_saxatilis,abu_sax,15,6
2012_194,gymnothorax_moringa,gym_mor,80,1
2012_194,malacoctenus_delalandii,mal_del,8,4
2012_194,parablennius_marmoreus,par_mar,10,11
2012_194,parablennius_pilicornis,par_pil,8,12
2012_194,stegastes_fuscus,ste_fus,10,5
2012_195,abudefduf_saxatilis,abu_sax,5,1
2012_195,chaetodon_striatus,cha_str,10,3
2012_195,malacoctenus_delalandii,mal_del,8,1
2012_195,parablennius_pilicornis,par_pil,8,4
2012_195,parablennius_marmoreus,par_mar,8,1
2012_196,coryphopterus_glaucofraenum,cor_gla,7,3
2012_196,serranus_baldwini,ser_bal,10,2
2012_196,parablennius_pilicornis,par_pil,10,1
2012_197,parablennius_pilicornis,par_pil,8,2
2012_197,parablennius_marmoreus,par_mar,8,2
2012_198,pareques_acuminatus,par_acu,10,3
2012_198,hypleurochilus_fissicornis,hyp_fis,8,3
2012_198,parablennius_marmoreus,par_mar,7,3
2012_198,parablennius_pilicornis,par_pil,8,3
2012_198,starksia_brasiliensis,sta_bra,4,3
2012_199,mycteroperca_acutirostris,myc_acu,45,1
2012_199,abudefduf_saxatilis,abu_sax,20,2
2012_199,sparisoma_frondosum,spa_fro,15,6
2012_199,anisotremus_virginicus,ani_vir,30,1
2012_199,chaetodon_striatus,cha_str,13,2
2012_199,bodianus_rufus,bod_ruf,25,1
2012_199,diplodus_argenteus,dip_arg,25,3
2012_199,haemulon_atlanticus,hae_atl,20,4
2012_199,hypleurochilus_fissicornis,hyp_fis,5,3
2012_199,coryphopterus_glaucofraenum,cor_gla,8,3
2012_199,stegastes_fuscus,ste_fus,10,25
2012_200,pomacanthus_paru,pom_par,10,1
2012_200,pomacanthus_paru,pom_par,30,1
2012_200,anisotremus_virginicus,ani_vir,20,20
2012_200,diplodus_argenteus,dip_arg,20,3
2012_200,diplodus_argenteus,dip_arg,25,3
2012_200,diplodus_argenteus,dip_arg,30,1
2012_200,epinephelus_marginatus,epi_mar,15,1
2012_200,chaetodon_striatus,cha_str,12,9
2012_200,orthopristis_ruber,ort_rub,20,3
2012_200,haemulon_aurolineatum,hae_aur,20,7
2012_200,stegastes_fuscus,ste_fus,10,13
2012_200,stegastes_fuscus,ste_fus,5,8
2012_200,stegastes_fuscus,ste_fus,3,8
2012_200,coryphopterus_glaucofraenum,cor_gla,8,20
2012_200,parablennius_marmoreus,par_mar,7,3
2012_201,abudefduf_saxatilis,abu_sax,15,6
2012_201,haemulon_aurolineatum,hae_aur,10,35
2012_201,sparisoma_frondosum,spa_fro,15,17
2012_201,haemulon_atlanticus,hae_atl,15,29
2012_201,anisotremus_virginicus,ani_vir,15,4
2012_201,coryphopterus_glaucofraenum,cor_gla,8,9
2012_201,stegastes_fuscus,ste_fus,10,15
2012_202,epinephelus_marginatus,epi_mar,10,1
2012_202,epinephelus_marginatus,epi_mar,30,1
2012_202,epinephelus_marginatus,epi_mar,45,1
2012_202,haemulon_atlanticus,hae_atl,15,14
2012_202,anisotremus_virginicus,ani_vir,25,6
2012_202,anisotremus_virginicus,ani_vir,15,12
2012_202,anisotremus_virginicus,ani_vir,12,2
2012_202,anisotremus_virginicus,ani_vir,10,4
2012_202,sparisoma_radians,spa_rad,15,3
2012_202,abudefduf_saxatilis,abu_sax,15,6
2012_202,coryphopterus_glaucofraenum,cor_gla,8,20
2012_202,parablennius_pilicornis,par_pil,8,12
2012_202,stegastes_fuscus,ste_fus,12,20
2012_203,chaetodon_striatus,cha_str,15,3
2012_203,haemulon_atlanticus,hae_atl,12,16
2012_203,sparisoma_frondosum,spa_fro,15,8
2012_203,haemulon_aurolineatum,hae_aur,12,22
2012_203,pseudupeneus_maculatus,pse_mac,12,26
2012_203,sparisoma_tuiupiranga,spa_tui,15,1
2012_203,sphoeroides_spengleri,sph_spe,15,3
2012_203,sparisoma_radians,spa_rad,15,1
2012_203,coryphopterus_glaucofraenum,cor_gla,8,26
2012_203,parablennius_marmoreus,par_mar,8,3
2012_203,stegastes_fuscus,ste_fus,10,18
2012_204,diplodus_argenteus,dip_arg,25,5
2012_204,mycteroperca_acutirostris,myc_acu,45,1
2012_204,chaetodon_striatus,cha_str,12,2
2012_204,sphoeroides_spengleri,sph_spe,12,2
2012_204,abudefduf_saxatilis,abu_sax,15,13
2012_204,haemulon_atlanticus,hae_atl,12,8
2012_204,epinephelus_marginatus,epi_mar,45,2
2012_204,stegastes_fuscus,ste_fus,12,8
2012_204,stegastes_fuscus,ste_fus,10,12
2012_204,stegastes_fuscus,ste_fus,5,6
2012_204,parablennius_marmoreus,par_mar,8,2
2012_204,parablennius_pilicornis,par_pil,8,1
2012_205,chaetodon_striatus,cha_str,12,11
2012_205,abudefduf_saxatilis,abu_sax,15,4
2012_205,abudefduf_saxatilis,abu_sax,10,6
2012_205,abudefduf_saxatilis,abu_sax,8,3
2012_205,abudefduf_saxatilis,abu_sax,5,3
2012_205,haemulon_aurolineatum,hae_aur,15,11
2012_205,anisotremus_virginicus,ani_vir,15,17
2012_205,haemulon_atlanticus,hae_atl,10,7
2012_205,epinephelus_marginatus,epi_mar,55,1
2012_205,epinephelus_marginatus,epi_mar,20,1
2012_205,epinephelus_marginatus,epi_mar,15,1
2012_205,azurina_multilineata,azu_mul,12,2
2012_205,parablennius_marmoreus,par_mar,8,3
2012_205,parablennius_pilicornis,par_pil,7,3
2012_205,stegastes_fuscus,ste_fus,10,6
2012_206,epinephelus_marginatus,epi_mar,40,1
2012_206,anisotremus_virginicus,ani_vir,15,3
2012_206,anisotremus_virginicus,ani_vir,20,3
2012_206,anisotremus_virginicus,ani_vir,25,7
2012_206,sparisoma_axillare,spa_axi,45,1
2012_206,sparisoma_frondosum,spa_fro,20,1
2012_206,haemulon_aurolineatum,hae_aur,25,45
2012_206,haemulon_atlanticus,hae_atl,15,15
2012_206,stephanolepis_hispidus,ste_his,20,2
2012_206,abudefduf_saxatilis,abu_sax,20,6
2012_206,abudefduf_saxatilis,abu_sax,15,8
2012_206,azurina_multilineata,azu_mul,12,1
2012_206,chromis_limbata,chr_lim,10,1
2012_206,parablennius_pilicornis,par_pil,8,3
2012_206,coryphopterus_glaucofraenum,cor_gla,5,13
2012_206,stegastes_fuscus,ste_fus,5,8
2012_206,stegastes_fuscus,ste_fus,10,6
2012_206,stegastes_fuscus,ste_fus,12,2
2012_207,pseudupeneus_maculatus,pse_mac,30,1
2012_207,chaetodon_striatus,cha_str,15,1
2012_207,diplodus_argenteus,dip_arg,15,2
2012_207,diplodus_argenteus,dip_arg,20,2
2012_207,diplodus_argenteus,dip_arg,25,4
2012_207,abudefduf_saxatilis,abu_sax,15,21
2012_207,abudefduf_saxatilis,abu_sax,20,35
2012_207,anisotremus_surinamensis,ani_sur,20,2
2012_207,anisotremus_surinamensis,ani_sur,20,2
2012_207,anisotremus_virginicus,ani_vir,20,6
2012_207,anisotremus_virginicus,ani_vir,10,12
2012_207,anisotremus_virginicus,ani_vir,5,3
2012_207,mycteroperca_acutirostris,myc_acu,40,1
2012_207,mycteroperca_acutirostris,myc_acu,25,2
2012_207,parablennius_pilicornis,par_pil,8,4
2012_207,stegastes_fuscus,ste_fus,10,17
2012_208,holocentrus_adscensionis,hol_ads,25,2
2012_208,mycteroperca_acutirostris,myc_acu,40,2
2012_208,abudefduf_saxatilis,abu_sax,20,12
2012_208,abudefduf_saxatilis,abu_sax,15,12
2012_208,abudefduf_saxatilis,abu_sax,5,24
2012_208,diplodus_argenteus,dip_arg,25,5
2012_208,bodianus_rufus,bod_ruf,20,1
2012_208,chaetodon_striatus,cha_str,15,2
2012_208,pomacanthus_paru,pom_par,25,4
2012_208,epinephelus_marginatus,epi_mar,40,1
2012_208,epinephelus_marginatus,epi_mar,25,1
2012_208,epinephelus_marginatus,epi_mar,10,1
2012_208,stegastes_fuscus,ste_fus,10,20
2012_209,pomacanthus_paru,pom_par,35,1
2012_209,halichoeres_brasiliensis,hal_bra,35,1
2012_209,halichoeres_poeyi,hal_poe,25,1
2012_209,holocentrus_adscensionis,hol_ads,15,2
2012_209,sphoeroides_spengleri,sph_spe,10,2
2012_209,malacoctenus_delalandii,mal_del,8,6
2012_209,malacoctenus_delalandii,mal_del,3,2
2012_209,stegastes_fuscus,ste_fus,10,7
2012_209,stegastes_fuscus,ste_fus,5,9
2013_1,holocentrus_adscensionis,hol_ads,25,2
2013_1,holacanthus_tricolor,hol_tri,25,1
2013_1,mycteroperca_acutirostris,myc_acu,5,1
2013_1,pseudupeneus_maculatus,pse_mac,5,6
2013_1,sphoeroides_spengleri,sph_spe,5,4
2013_2,diplodus_argenteus,dip_arg,15,5
2013_2,haemulon_aurolineatum,hae_aur,15,11
2013_2,halichoeres_poeyi,hal_poe,15,1
2013_2,hypsoblennius_invemar,hyp_inv,5,1
2013_2,malacanthus_plumieri,mal_plu,25,1
2013_2,mycteroperca_acutirostris,myc_acu,30,1
2013_2,mycteroperca_acutirostris,myc_acu,25,2
2013_2,mycteroperca_acutirostris,myc_acu,5,2
2013_2,epinephelus_marginatus,epi_mar,25,3
2013_2,epinephelus_marginatus,epi_mar,5,1
2013_2,epinephelus_marginatus,epi_mar,15,1
2013_2,pseudupeneus_maculatus,pse_mac,25,1
2013_2,sparisoma_frondosum,spa_fro,15,2
2013_2,sphoeroides_spengleri,sph_spe,5,1
2013_3,abudefduf_saxatilis,abu_sax,5,6
2013_3,abudefduf_saxatilis,abu_sax,15,4
2013_3,anisotremus_virginicus,ani_vir,15,2
2013_3,diplodus_argenteus,dip_arg,15,6
2013_3,emblemariopsis_signifer,emb_sig,5,1
2013_3,malacoctenus_delalandii,mal_del,5,1
2013_3,orthopristis_ruber,ort_rub,5,3
2013_3,pareques_acuminatus,par_acu,15,1
2013_3,stegastes_fuscus,ste_fus,15,7
2013_3,stegastes_fuscus,ste_fus,5,4
2013_4,abudefduf_saxatilis,abu_sax,25,15
2013_4,abudefduf_saxatilis,abu_sax,15,1
2013_4,anisotremus_virginicus,ani_vir,15,3
2013_4,chaetodon_striatus,cha_str,15,1
2013_4,azurina_multilineata,azu_mul,15,5
2013_4,diplodus_argenteus,dip_arg,15,7
2013_4,haemulon_aurolineatum,hae_aur,15,10
2013_4,holocentrus_adscensionis,hol_ads,25,2
2013_4,kyphosus_sp,kyp_sp,25,2
2013_4,mycteroperca_acutirostris,myc_acu,25,2
2013_4,mycteroperca_acutirostris,myc_acu,15,1
2013_4,epinephelus_marginatus,epi_mar,25,2
2013_4,sphoeroides_spengleri,sph_spe,5,1
2013_4,stegastes_fuscus,ste_fus,15,8
2013_4,stegastes_fuscus,ste_fus,5,1
2013_5,epinephelus_marginatus,epi_mar,30,2
2013_5,epinephelus_marginatus,epi_mar,5,1
2013_5,epinephelus_marginatus,epi_mar,15,1
2013_5,odontoscion_dentex,odo_den,15,2
2013_5,stegastes_fuscus,ste_fus,15,11
2013_5,stegastes_fuscus,ste_fus,5,5
2013_5,abudefduf_saxatilis,abu_sax,15,7
2013_5,canthigaster_figueiredoi,can_fig,5,1
2013_5,diplodus_argenteus,dip_arg,5,11
2013_5,diplodus_argenteus,dip_arg,15,7
2013_5,haemulon_aurolineatum,hae_aur,25,10
2013_5,kyphosus_sp,kyp_sp,25,1
2013_5,malacoctenus_delalandii,mal_del,5,1
2013_6,holocentrus_adscensionis,hol_ads,15,3
2013_6,haemulon_aurolineatum,hae_aur,15,3
2013_6,epinephelus_marginatus,epi_mar,5,1
2013_6,rhomboplites_aurorubens,rho_aur,15,2
2013_6,azurina_multilineata,azu_mul,5,2
2013_6,sphoeroides_spengleri,sph_spe,5,1
2013_6,stegastes_fuscus,ste_fus,5,4
2013_6,chaetodon_striatus,cha_str,5,1
2013_6,diplodus_argenteus,dip_arg,5,5
2013_6,diplodus_argenteus,dip_arg,15,5
2013_6,epinephelus_marginatus,epi_mar,15,1
2013_6,odontoscion_dentex,odo_den,15,1
2013_6,parablennius_marmoreus,par_mar,5,1
2013_6,parablennius_pilicornis,par_pil,5,1
2013_6,odontoscion_dentex,odo_den,5,1
2013_7,azurina_multilineata,azu_mul,5,1
2013_7,malacoctenus_delalandii,mal_del,5,1
2013_7,parablennius_pilicornis,par_pil,5,1
2013_7,serranus_flaviventris,ser_fla,5,1
2013_7,sparisoma_axillare,spa_axi,5,1
2013_7,stegastes_fuscus,ste_fus,5,3
2013_7,stegastes_pictus,ste_pic,5,1
2013_7,synodus_synodus,syn_syn,15,1
2013_8,abudefduf_saxatilis,abu_sax,5,16
2013_8,abudefduf_saxatilis,abu_sax,15,10
2013_8,bodianus_rufus,bod_ruf,5,1
2013_8,bodianus_rufus,bod_ruf,15,1
2013_8,haemulon_aurolineatum,hae_aur,25,50
2013_8,labrisomus_nuchipinnis,lab_nuc,5,2
2013_8,malacoctenus_delalandii,mal_del,5,1
2013_8,epinephelus_marginatus,epi_mar,5,1
2013_8,haemulon_aurolineatum,hae_aur,15,109
2013_8,holocentrus_adscensionis,hol_ads,15,2
2013_8,epinephelus_marginatus,epi_mar,15,1
2013_8,parablennius_marmoreus,par_mar,5,2
2013_8,pomacanthus_paru,pom_par,25,2
2013_8,sparisoma_frondosum,spa_fro,15,1
2013_8,stegastes_fuscus,ste_fus,5,3
2013_8,stegastes_variabilis,ste_var,5,3
2013_9,myripristis_jacobus,myr_jac,15,1
2013_9,odontoscion_dentex,odo_den,25,1
2013_9,mycteroperca_acutirostris,myc_acu,5,1
2013_9,epinephelus_marginatus,epi_mar,5,4
2013_9,epinephelus_marginatus,epi_mar,15,2
2013_9,abudefduf_saxatilis,abu_sax,15,4
2013_9,anisotremus_surinamensis,ani_sur,15,1
2013_9,anisotremus_virginicus,ani_vir,25,1
2013_9,anisotremus_virginicus,ani_vir,15,2
2013_9,diplodus_argenteus,dip_arg,25,1
2013_9,diplodus_argenteus,dip_arg,15,5
2013_9,diplodus_argenteus,dip_arg,5,1
2013_9,holocentrus_adscensionis,hol_ads,15,3
2013_9,holacanthus_ciliaris,hol_cil,25,1
2013_9,labrisomus_nuchipinnis,lab_nuc,5,1
2013_9,malacoctenus_delalandii,mal_del,5,1
2013_9,odontoscion_dentex,odo_den,15,2
2013_9,pareques_acuminatus,par_acu,15,2
2013_9,parablennius_pilicornis,par_pil,5,6
2013_9,sphoeroides_spengleri,sph_spe,5,1
2013_9,stegastes_fuscus,ste_fus,5,6
2013_9,stegastes_variabilis,ste_var,5,1
2013_10,abudefduf_saxatilis,abu_sax,15,4
2013_10,abudefduf_saxatilis,abu_sax,25,2
2013_10,abudefduf_saxatilis,abu_sax,5,3
2013_10,acanthurus_chirurgus,aca_chi,15,1
2013_10,anisotremus_virginicus,ani_vir,15,1
2013_10,azurina_multilineata,azu_mul,5,10
2013_10,diplodus_argenteus,dip_arg,15,10
2013_10,diplodus_argenteus,dip_arg,5,3
2013_10,haemulon_aurolineatum,hae_aur,25,10
2013_10,haemulon_aurolineatum,hae_aur,15,40
2013_10,halichoeres_poeyi,hal_poe,25,1
2013_10,malacoctenus_delalandii,mal_del,5,3
2013_10,epinephelus_marginatus,epi_mar,25,2
2013_10,epinephelus_marginatus,epi_mar,5,2
2013_10,epinephelus_marginatus,epi_mar,15,1
2013_10,odontoscion_dentex,odo_den,5,1
2013_10,ophioblennius_sp,oph_sp,15,1
2013_10,parablennius_pilicornis,par_pil,5,2
2013_10,parablennius_pilicornis,par_pil,15,1
2013_10,sparisoma_frondosum,spa_fro,15,2
2013_10,stegastes_fuscus,ste_fus,5,5
2013_10,stegastes_variabilis,ste_var,5,2
2013_11,epinephelus_marginatus,epi_mar,5,1
2013_11,odontoscion_dentex,odo_den,15,1
2013_11,sphoeroides_spengleri,sph_spe,5,2
2013_11,stegastes_fuscus,ste_fus,5,2
2013_11,halichoeres_poeyi,hal_poe,5,1
2013_11,rhomboplites_aurorubens,rho_aur,15,4
2013_11,malacoctenus_delalandii,mal_del,5,1
2013_11,epinephelus_marginatus,epi_mar,25,2
2013_11,anisotremus_virginicus,ani_vir,25,1
2013_11,diplodus_argenteus,dip_arg,15,2
2013_11,haemulon_aurolineatum,hae_aur,15,62
2013_12,labrisomus_nuchipinnis,lab_nuc,5,1
2013_12,epinephelus_marginatus,epi_mar,25,1
2013_12,stegastes_fuscus,ste_fus,5,6
2013_12,anisotremus_virginicus,ani_vir,25,1
2013_12,anisotremus_virginicus,ani_vir,15,1
2013_12,bodianus_rufus,bod_ruf,5,1
2013_12,diplodus_argenteus,dip_arg,15,6
2013_12,diplodus_argenteus,dip_arg,5,5
2013_12,haemulon_aurolineatum,hae_aur,15,50
2013_12,haemulon_aurolineatum,hae_aur,25,10
2013_12,holocentrus_adscensionis,hol_ads,15,1
2013_13,abudefduf_saxatilis,abu_sax,5,150
2013_13,abudefduf_saxatilis,abu_sax,15,5
2013_13,epinephelus_marginatus,epi_mar,25,1
2013_13,epinephelus_marginatus,epi_mar,15,2
2013_13,myripristis_jacobus,myr_jac,15,1
2013_13,epinephelus_marginatus,epi_mar,5,2
2013_13,anisotremus_virginicus,ani_vir,30,1
2013_13,anisotremus_virginicus,ani_vir,15,3
2013_13,anisotremus_virginicus,ani_vir,25,2
2013_13,azurina_multilineata,azu_mul,5,2
2013_13,holocentrus_adscensionis,hol_ads,25,1
2013_13,hypsoblennius_invemar,hyp_inv,5,1
2013_13,kyphosus_sp,kyp_sp,15,2
2013_13,labrisomus_nuchipinnis,lab_nuc,5,2
2013_13,acanthurus_chirurgus,aca_chi,15,2
2013_13,parablennius_pilicornis,par_pil,5,2
2013_13,scarus_zelindae,sca_zel,15,2
2013_13,stegastes_fuscus,ste_fus,5,13
2013_13,odontoscion_dentex,odo_den,15,3
2013_13,odontoscion_dentex,odo_den,5,3
2013_13,stegastes_variabilis,ste_var,5,10
2013_14,bodianus_rufus,bod_ruf,5,1
2013_14,bodianus_rufus,bod_ruf,15,1
2013_14,chaetodon_striatus,cha_str,5,1
2013_14,diplodus_argenteus,dip_arg,15,4
2013_14,diplodus_argenteus,dip_arg,5,1
2013_14,haemulon_aurolineatum,hae_aur,15,7
2013_14,holocentrus_adscensionis,hol_ads,15,1
2013_14,epinephelus_marginatus,epi_mar,30,2
2013_14,epinephelus_marginatus,epi_mar,15,4
2013_14,parablennius_pilicornis,par_pil,5,2
2013_14,pomacanthus_paru,pom_par,25,2
2013_14,pomacanthus_paru,pom_par,15,1
2013_14,stegastes_fuscus,ste_fus,5,3
2013_14,stegastes_variabilis,ste_var,5,5
2013_15,abudefduf_saxatilis,abu_sax,5,30
2013_15,abudefduf_saxatilis,abu_sax,15,3
2013_15,acanthurus_chirurgus,aca_chi,15,2
2013_15,anisotremus_virginicus,ani_vir,15,1
2013_15,diplodus_argenteus,dip_arg,5,10
2013_15,diplodus_argenteus,dip_arg,15,4
2013_15,haemulon_aurolineatum,hae_aur,15,5
2013_15,haemulon_aurolineatum,hae_aur,25,2
2013_15,haemulon_aurolineatum,hae_aur,25,1
2013_15,ophioblennius_sp,oph_sp,15,1
2013_15,parablennius_pilicornis,par_pil,5,2
2013_15,scarus_zelindae,sca_zel,15,1
2013_15,sphoeroides_spengleri,sph_spe,15,1
2013_15,stegastes_fuscus,ste_fus,5,1
2013_15,stegastes_variabilis,ste_var,5,4
2013_15,holacanthus_tricolor,hol_tri,15,1
2013_15,malacoctenus_delalandii,mal_del,5,1
2013_15,epinephelus_marginatus,epi_mar,25,1
2013_15,epinephelus_marginatus,epi_mar,5,1
2013_15,epinephelus_marginatus,epi_mar,15,1
2013_15,odontoscion_dentex,odo_den,15,1
2013_15,holocentrus_adscensionis,hol_ads,25,1
2013_16,chaetodon_striatus,cha_str,5,1
2013_16,diplodus_argenteus,dip_arg,15,20
2013_16,diplodus_argenteus,dip_arg,25,1
2013_16,haemulon_aurolineatum,hae_aur,15,20
2013_16,hypsoblennius_invemar,hyp_inv,5,1
2013_16,rhomboplites_aurorubens,rho_aur,15,15
2013_16,ogcocephalus_vespertilio,ogc_ves,15,1
2013_17,anisotremus_virginicus,ani_vir,15,2
2013_17,chromis_jubauna,chr_jub,5,1
2013_17,diplodus_argenteus,dip_arg,15,3
2013_17,mycteroperca_acutirostris,myc_acu,5,2
2013_17,pagrus_pagrus,pag_pag,15,1
2013_17,parablennius_marmoreus,par_mar,5,2
2013_17,serranus_flaviventris,ser_fla,15,1
2013_17,stegastes_fuscus,ste_fus,5,1
2013_18,caranx_crysos,car_cry,30,30
2013_18,chaetodipterus_faber,cha_fab,30,1
2013_18,diplodus_argenteus,dip_arg,5,10
2013_18,diplodus_argenteus,dip_arg,15,4
2013_18,diplodus_argenteus,dip_arg,25,1
2013_18,haemulon_aurolineatum,hae_aur,15,20
2013_18,holocentrus_adscensionis,hol_ads,25,2
2013_18,pseudocaranx_dentex,pse_den,15,3
2013_18,sphoeroides_spengleri,sph_spe,5,1
2013_18,stegastes_variabilis,ste_var,5,1
2013_18,anisotremus_virginicus,ani_vir,25,1
2013_18,parablennius_marmoreus,par_mar,5,1
2013_18,kyphosus_sp,kyp_sp,25,2
2013_19,sparisoma_frondosum,spa_fro,25,1
2013_19,stegastes_variabilis,ste_var,5,3
2013_19,anisotremus_virginicus,ani_vir,15,4
2013_19,chaetodon_striatus,cha_str,15,2
2013_19,diplodus_argenteus,dip_arg,5,23
2013_19,diplodus_argenteus,dip_arg,15,30
2013_19,haemulon_aurolineatum,hae_aur,15,1
2013_19,halichoeres_poeyi,hal_poe,25,1
2013_19,holocentrus_adscensionis,hol_ads,25,1
2013_19,holocentrus_adscensionis,hol_ads,15,1
2013_19,epinephelus_marginatus,epi_mar,5,1
2013_19,pareques_acuminatus,par_acu,15,1
2013_19,parablennius_pilicornis,par_pil,5,1
2013_19,pomacanthus_paru,pom_par,25,1
2013_19,abudefduf_saxatilis,abu_sax,5,30
2013_19,abudefduf_saxatilis,abu_sax,15,2
2013_19,anisotremus_surinamensis,ani_sur,15,1
2013_19,kyphosus_sp,kyp_sp,25,1
2013_19,pseudupeneus_maculatus,pse_mac,15,1
2013_20,anisotremus_virginicus,ani_vir,15,1
